com.samsung.shealth.rewards,6210049,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2019-03-17 12:35:02.369,,,,2019-03-18 07:34:26.218,2019-03-17 12:35:02.407,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-17 12:35:02.369,6796147f-0f69-421e-8314-e80c99b30b08,0,
,2019-03-06 08:16:15.348,,,,2019-03-07 09:04:16.400,2019-03-06 08:16:15.366,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":117,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-06 08:16:15.348,c0ae7089-e017-417d-a992-65f08b28c829,0,
,2019-01-18 14:41:00.272,,,,2019-01-23 10:19:00.702,2019-01-18 09:18:00.355,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":false,""mValue"":146,""mValue2"":0}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-01-18 09:18:00.288,268878e6-d8bf-46e5-91bf-f96522fcfb4f,0,
,2019-03-23 07:50:09.616,,,,2019-03-25 03:47:23.655,2019-03-23 07:50:09.640,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-23 07:50:09.616,2af7d715-5729-461b-a9d2-fffa5ac44bc8,0,
,2019-03-12 05:56:34.002,,,,2019-03-13 07:23:00.216,2019-03-12 05:56:34.031,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-12 05:56:34.002,19d394aa-7052-40f7-a3e1-63023692a9c0,0,
,2019-04-01 08:24:29.730,,,,2019-04-02 09:48:28.608,2019-04-01 08:24:29.737,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-01 08:24:29.730,238ee3d4-b8be-4fe7-9d7a-9b214d1d86fb,0,
,2019-03-19 09:15:01.774,,,,2019-03-20 08:10:11.813,2019-03-19 09:15:01.827,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":103,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-19 09:15:01.774,9034b896-d2a9-4829-8aae-33108c6365bc,0,
,2019-04-08 05:45:03.860,,,,2019-04-09 11:55:05.421,2019-04-08 05:45:03.870,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":142,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-08 05:45:03.860,b1dbf9f1-b17b-487d-8e58-014b20c17ac7,0,
,2019-03-26 05:57:13.181,,,,2019-03-27 09:24:13.611,2019-03-26 05:57:13.191,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":109,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-03-26 05:57:13.181,9f33a5ef-8e24-4438-8007-b6cd3af1ba5f,0,
,2019-04-15 10:17:00.351,,,,2019-04-16 07:33:39.357,2019-04-15 10:17:00.401,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":95,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-15 10:17:00.351,2ffea71e-4be1-48ae-925b-b373b249c619,0,
,2019-04-03 05:51:18.650,,,,2019-04-04 07:15:06.869,2019-04-03 05:51:18.668,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":154,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-03 05:51:18.650,bf89d7e5-780d-4fbf-9b0f-274c78125dac,0,
,2019-01-29 05:22:35.489,,,,2019-01-31 04:35:20.353,2019-01-29 05:22:35.522,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-01-29 05:22:35.489,a0315f9b-a70d-48f8-a420-72656d5b0461,0,
,2019-04-10 07:25:28.904,,,,2019-04-11 07:16:17.436,2019-04-10 07:25:28.943,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":100,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-10 07:25:28.904,deed7c41-46c4-4e26-af44-cd4735bf8c4e,0,
,2019-04-25 10:30:30.212,,,,2019-04-28 14:23:37.273,2019-04-25 10:30:30.289,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":79,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-25 10:30:30.212,4443be31-b05a-4f27-9b16-1e45ed161d38,0,
,2019-04-17 07:33:40.470,,,,2019-04-18 06:45:22.970,2019-04-17 07:33:40.485,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-17 07:33:40.470,e53e977b-c93c-453c-8f2b-46190b701579,0,
,2019-05-03 06:54:05.242,,,,2019-05-05 05:55:02.255,2019-05-03 06:54:05.258,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":154,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-03 06:54:05.242,0047f888-795f-4d88-8aac-5b7ed2b6c561,0,
