com.samsung.shealth.activity.day_summary,6210049,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
6031,3725816,,0,2019-10-14 14:38:17.475,2019-10-13 15:00:00.669,60,903146,101,4770.4683,255.78818,abc1650c-7068-411a-acb8-cbf1dae82f77.extra_data.json,2lBdpDiteS,6800,com.sec.android.app.shealth,3719016,23820000,abc1650c-7068-411a-acb8-cbf1dae82f77,1571011200000,
4427,2886762,,0,2019-08-19 14:59:51.842,2019-08-18 15:00:00.688,60,903876,80,3493.2874,182.94899,4d5314d1-e6c1-4d05-b375-b83b9953dba8.extra_data.json,2lBdpDiteS,2400,com.sec.android.app.shealth,2884362,29580000,4d5314d1-e6c1-4d05-b375-b83b9953dba8,1566172800000,
9357,5728146,,0,2019-11-12 14:59:53.339,2019-11-11 15:00:00.302,60,656586,158,7272.6025,393.07547,5317007a-1435-46bc-b616-a3463383296a.extra_data.json,2lBdpDiteS,22932,com.sec.android.app.shealth,5705214,25440000,5317007a-1435-46bc-b616-a3463383296a,1573516800000,
5020,3037625,,0,2019-12-03 17:50:32.879,2019-11-26 15:00:01.641,60,360000,83,3939.4604,217.55998,ea10adf2-a57c-43ce-8009-8d37e7b6a935.extra_data.json,2lBdpDiteS,36090,com.sec.android.app.shealth,3001535,26760000,ea10adf2-a57c-43ce-8009-8d37e7b6a935,1574812800000,
7658,4771052,,0,2019-10-20 12:10:11.074,2019-10-19 15:00:00.521,60,753646,131,6097.428,322.33063,2fdc7e36-7c90-466e-92a1-efe25868d892.extra_data.json,2lBdpDiteS,3120,com.sec.android.app.shealth,4767932,28740000,2fdc7e36-7c90-466e-92a1-efe25868d892,1571529600000,
6817,4181350,,0,2019-10-29 14:33:14.080,2019-10-28 15:00:00.693,60,645082,115,5341.8296,291.2165,dd25b78b-a11b-4ac1-be4e-8efcafdc849c.extra_data.json,2lBdpDiteS,3200,com.sec.android.app.shealth,4178150,25500000,dd25b78b-a11b-4ac1-be4e-8efcafdc849c,1572307200000,
6109,3683245,,0,2019-11-08 14:36:25.374,2019-11-07 15:00:00.281,60,300000,100,4874.401,262.7,49315ee4-8157-4b21-81a2-df8d29c4ee55.extra_data.json,2lBdpDiteS,24787,com.sec.android.app.shealth,3658458,25800000,49315ee4-8157-4b21-81a2-df8d29c4ee55,1573171200000,
5019,3043496,,0,2019-12-03 14:58:59.645,2019-12-02 15:00:10.404,60,480000,83,3881.1802,209.05992,9e181e42-2f4a-4647-9b97-85b05a22a59c.extra_data.json,2lBdpDiteS,14690,com.sec.android.app.shealth,3028806,26280000,9e181e42-2f4a-4647-9b97-85b05a22a59c,1575331200000,
4858,2896435,,0,2019-11-04 14:23:05.308,2019-11-03 15:00:00.300,60,792860,80,3753.8923,172.465,7581efad-d618-4c44-befe-32e778915c0f.extra_data.json,2lBdpDiteS,6456,com.sec.android.app.shealth,2889979,23940000,7581efad-d618-4c44-befe-32e778915c0f,1572825600000,
9552,5851688,,0,2019-08-25 14:58:27.315,2019-08-24 15:00:00.532,60,1203825,161,7490.8857,382.68463,2af38f39-e7ee-4d23-a6f4-be8ef32fda3d.extra_data.json,2lBdpDiteS,18479,com.sec.android.app.shealth,5833209,27360000,2af38f39-e7ee-4d23-a6f4-be8ef32fda3d,1566691200000,
6731,4024198,,0,2019-11-18 15:00:01.194,2019-11-17 15:00:01.539,60,722530,110,5313.9463,287.47546,09d516f6-512f-4062-a2a6-3420fba3a1e6.extra_data.json,2lBdpDiteS,11411,com.sec.android.app.shealth,4012787,16440000,09d516f6-512f-4062-a2a6-3420fba3a1e6,1574035200000,
5488,3386998,,0,2019-10-26 15:00:00.947,2019-10-25 15:00:00.486,60,360000,93,4237.679,186.36993,076d8422-82d2-49a9-a3c1-7de3f5246c57.extra_data.json,2lBdpDiteS,10344,com.sec.android.app.shealth,3376654,23400000,076d8422-82d2-49a9-a3c1-7de3f5246c57,1572048000000,
8372,5074454,,0,2019-11-14 13:30:51.149,2019-11-13 15:00:00.666,60,420000,140,6594.021,359.0698,c41eac43-9f81-47c4-9e3d-bb718ec4a74a.extra_data.json,2lBdpDiteS,28681,com.sec.android.app.shealth,5045773,20580000,c41eac43-9f81-47c4-9e3d-bb718ec4a74a,1573689600000,
8159,4985308,,0,2019-12-09 12:03:17.811,2019-12-08 15:00:00.952,60,1076168,136,6357.196,310.95627,1661e9cd-32cf-45ff-9a0f-96f447aebab3.extra_data.json,2lBdpDiteS,11947,com.sec.android.app.shealth,4973361,25200000,1661e9cd-32cf-45ff-9a0f-96f447aebab3,1575849600000,
218,142469,,0,2019-08-31 15:00:01.379,2019-08-30 15:00:00.798,60,32016,3,174.44,8.4800005,42613928-79ac-4a90-b1a6-c2853e67fb32.extra_data.json,2lBdpDiteS,4400,com.sec.android.app.shealth,138069,31379999,42613928-79ac-4a90-b1a6-c2853e67fb32,1567209600000,
4703,3042666,,0,2019-11-10 14:52:05.577,2019-11-09 15:00:00.917,60,180000,83,3774.4294,183.71004,03b778e9-8405-45b7-8373-4e4e633eb8d9.extra_data.json,2lBdpDiteS,76297,com.sec.android.app.shealth,2966369,21120000,03b778e9-8405-45b7-8373-4e4e633eb8d9,1573344000000,
1680,1071713,,0,2019-11-24 10:57:53.551,2019-11-23 15:00:01.834,60,180000,28,1376.1599,71.84,e58d0b09-aff2-4581-92d2-91099240c7d2.extra_data.json,2lBdpDiteS,12000,com.sec.android.app.shealth,1059713,27600000,e58d0b09-aff2-4581-92d2-91099240c7d2,1574553600000,
5857,3507142,,0,2019-11-20 15:00:00.925,2019-11-19 15:00:00.507,60,662559,96,4635.017,249.801,6450f039-a3e5-4e9d-a446-c325354d8757.extra_data.json,2lBdpDiteS,7980,com.sec.android.app.shealth,3499162,24960000,6450f039-a3e5-4e9d-a446-c325354d8757,1574208000000,
9386,5745252,,0,2019-09-06 15:00:00.750,2019-09-05 15:00:01.419,60,823153,158,7411.7607,352.3768,3d13b923-b095-4014-b8c3-2796ebcc820b.extra_data.json,2lBdpDiteS,30958,com.sec.android.app.shealth,5714294,25740000,3d13b923-b095-4014-b8c3-2796ebcc820b,1567728000000,
3582,2113862,,0,2019-11-16 15:00:01.626,2019-11-15 15:00:10.513,60,360000,58,2738.9304,143.15,096413b9-cbc8-49d7-9333-c37755dc610c.extra_data.json,2lBdpDiteS,6673,com.sec.android.app.shealth,2107189,41219999,096413b9-cbc8-49d7-9333-c37755dc610c,1573862400000,
6911,4186903,,0,2019-11-26 14:04:26.158,2019-11-25 15:00:00.793,60,300000,115,5448.541,290.63992,9cf82566-2667-49d9-9880-3dfd144697c9.extra_data.json,2lBdpDiteS,16563,com.sec.android.app.shealth,4170340,26820000,9cf82566-2667-49d9-9880-3dfd144697c9,1574726400000,
3546,2150194,,0,2019-11-01 14:55:16.717,2019-10-31 15:00:00.636,60,180000,58,2795.7402,136.55998,abf27bd3-fe44-47af-b835-52aa23546dab.extra_data.json,2lBdpDiteS,1600,com.sec.android.app.shealth,2148594,25140000,abf27bd3-fe44-47af-b835-52aa23546dab,1572566400000,
15196,8995329,,0,2019-11-30 14:48:32.212,2019-11-29 15:00:00.399,60,3484844,248,12007.185,623.9934,b1f9586a-461e-4a3e-b8eb-0bc03e892f40.extra_data.json,2lBdpDiteS,7485,com.sec.android.app.shealth,8987844,19500000,b1f9586a-461e-4a3e-b8eb-0bc03e892f40,1575072000000,
2569,1667083,,0,2019-12-15 11:22:35.546,2019-12-14 15:00:00.800,60,120000,45,2053.92,106.839966,8db8db6b-b2d0-4a82-921c-6b9b81df491a.extra_data.json,2lBdpDiteS,400,com.sec.android.app.shealth,1666683,28980000,8db8db6b-b2d0-4a82-921c-6b9b81df491a,1576368000000,
2745,1817514,,0,2019-09-12 13:37:00.340,2019-09-11 15:00:01.491,60,60000,50,2180.3801,99.61001,2e1e6e2e-5c7a-42a2-ae89-9c50ccbd105f.extra_data.json,2lBdpDiteS,6735,com.sec.android.app.shealth,1810779,26400000,2e1e6e2e-5c7a-42a2-ae89-9c50ccbd105f,1568246400000,
7856,4753708,,0,2019-11-22 10:41:28.140,2019-11-21 15:00:00.769,60,707829,130,6203.4966,332.3598,88c71813-9c50-45e2-bcba-f21b4028bf51.extra_data.json,2lBdpDiteS,22329,com.sec.android.app.shealth,4731379,28200000,88c71813-9c50-45e2-bcba-f21b4028bf51,1574380800000,
8019,4788975,,0,2019-11-28 12:54:02.123,2019-11-27 15:00:00.604,60,600000,130,6320.232,346.21994,51dd31b7-6a99-4cdb-b8dc-e40f70c55077.extra_data.json,2lBdpDiteS,54112,com.sec.android.app.shealth,4734863,25920000,51dd31b7-6a99-4cdb-b8dc-e40f70c55077,1574899200000,
2781,1762692,,0,2019-12-21 14:51:09.230,2019-12-20 15:00:00.651,60,180000,48,2264.4404,120.37004,d1357f14-c702-4a34-a621-d1a89cb26acc.extra_data.json,2lBdpDiteS,18000,com.sec.android.app.shealth,1744692,23820000,d1357f14-c702-4a34-a621-d1a89cb26acc,1576886400000,
3676,2194701,,0,2019-12-02 15:00:00.744,2019-12-01 15:00:00.992,60,240000,60,2866.35,154.69002,ce863f4d-3bfd-4abf-8e3f-07263a4d71cb.extra_data.json,2lBdpDiteS,5600,com.sec.android.app.shealth,2189101,27120000,ce863f4d-3bfd-4abf-8e3f-07263a4d71cb,1575244800000,
7671,4568266,,0,2019-11-07 12:44:26.773,2019-11-06 15:00:00.215,60,300000,125,6024.42,324.07993,aab51f96-6f97-4659-a3d3-cacdd0e0ab17.extra_data.json,2lBdpDiteS,11618,com.sec.android.app.shealth,4556648,25200000,aab51f96-6f97-4659-a3d3-cacdd0e0ab17,1573084800000,
10984,6737275,,0,2019-09-18 14:57:18.556,2019-09-17 15:00:00.979,60,725005,185,8634.991,468.5627,4dccd5fc-08ca-4bdb-83b1-3f00071666bc.extra_data.json,2lBdpDiteS,47204,com.sec.android.app.shealth,6690071,26100000,4dccd5fc-08ca-4bdb-83b1-3f00071666bc,1568764800000,
6628,4004002,,0,2019-12-04 15:00:00.509,2019-12-03 15:00:00.934,60,420000,110,5113.269,268.9999,150c59f4-2273-4aee-88e1-d1b2d28255d4.extra_data.json,2lBdpDiteS,30477,com.sec.android.app.shealth,3973525,25620000,150c59f4-2273-4aee-88e1-d1b2d28255d4,1575417600000,
8166,4928113,,0,2019-11-13 14:27:29.651,2019-11-12 15:00:00.327,60,360000,135,6482.89,363.6199,0c2c2fc2-dd77-4d1c-8811-f6243f8f42ae.extra_data.json,2lBdpDiteS,36525,com.sec.android.app.shealth,4891588,25860000,0c2c2fc2-dd77-4d1c-8811-f6243f8f42ae,1573603200000,
8412,5110245,,0,2019-12-27 15:00:00.885,2019-12-26 15:00:00.171,60,1154364,141,6483.108,308.088,4563d015-19a2-456e-bd06-94c3bc1138a6.extra_data.json,2lBdpDiteS,5200,com.sec.android.app.shealth,5105045,40080000,4563d015-19a2-456e-bd06-94c3bc1138a6,1577404800000,
3440,2125317,,0,2019-12-06 15:00:00.549,2019-12-05 15:00:00.536,60,734314,58,2725.159,142.90167,dd45714e-4a72-4a6e-bcb6-946051d58ac9.extra_data.json,2lBdpDiteS,1200,com.sec.android.app.shealth,2124117,29520000,dd45714e-4a72-4a6e-bcb6-946051d58ac9,1575590400000,
302,201434,,0,2019-12-08 15:00:01.465,2019-12-07 15:00:00.324,60,42688,5,237.81001,10.929998,b3ef114e-1e69-4bde-9594-1b83d7410377.extra_data.json,2lBdpDiteS,0,com.sec.android.app.shealth,201434,30300000,b3ef114e-1e69-4bde-9594-1b83d7410377,1575763200000,
6788,4268549,,0,2019-12-10 13:11:10.709,2019-12-09 15:00:01.135,60,180000,116,5215.358,286.12,d527620f-7f1d-4c4e-8e91-7234b7ad1af2.extra_data.json,2lBdpDiteS,9200,com.sec.android.app.shealth,4259349,26040000,d527620f-7f1d-4c4e-8e91-7234b7ad1af2,1575936000000,
9654,5971456,,0,2019-09-24 15:10:42.857,2019-09-23 15:00:00.677,60,672957,165,7453.2104,407.389,a058da66-5727-46d5-9eca-8b371451213b.extra_data.json,2lBdpDiteS,19021,com.sec.android.app.shealth,5952435,25020000,a058da66-5727-46d5-9eca-8b371451213b,1569283200000,
8074,4758951,,0,2019-11-19 14:02:14.159,2019-11-18 15:00:00.654,60,540000,130,6384.4204,347.66995,efd873f2-4c59-4f51-9c52-44c7472515db.extra_data.json,2lBdpDiteS,54851,com.sec.android.app.shealth,4704100,23040000,efd873f2-4c59-4f51-9c52-44c7472515db,1574121600000,
7442,4466218,,0,2019-12-12 15:00:00.987,2019-12-11 15:00:00.522,60,480000,121,5765.499,319.56998,328d5043-6c3c-4d07-995d-aec1562019c6.extra_data.json,2lBdpDiteS,29794,com.sec.android.app.shealth,4436424,25440000,328d5043-6c3c-4d07-995d-aec1562019c6,1576108800000,
591,390297,,0,2019-12-16 14:31:54.934,2019-12-15 15:00:00.631,60,60000,10,475.42,23.94,762895eb-e4d4-4801-950f-4b21fee49328.extra_data.json,2lBdpDiteS,2800,com.sec.android.app.shealth,387497,27600000,762895eb-e4d4-4801-950f-4b21fee49328,1576454400000,
11348,7121913,,0,2020-01-02 14:30:37.728,2020-01-01 15:00:00.484,60,1024128,196,8918.122,475.5401,d318f06f-d9b0-4792-bf0a-defc85b3559c.extra_data.json,2lBdpDiteS,11151,com.sec.android.app.shealth,7110762,27960000,d318f06f-d9b0-4792-bf0a-defc85b3559c,1577923200000,
4594,2886919,,0,2019-12-14 11:55:43.995,2019-12-13 15:00:01.653,60,903960,78,3612.4954,196.24098,bc411d01-5743-4e37-8f71-8d710e02f540.extra_data.json,2lBdpDiteS,7940,com.sec.android.app.shealth,2878979,26760000,bc411d01-5743-4e37-8f71-8d710e02f540,1576281600000,
5551,3337604,,0,2019-09-30 12:09:46.718,2019-09-29 15:00:00.755,60,905144,91,4254.922,197.15083,de56770e-b940-4ae4-9ed8-3d828691644a.extra_data.json,2lBdpDiteS,3167,com.sec.android.app.shealth,3334437,22380000,de56770e-b940-4ae4-9ed8-3d828691644a,1569801600000,
10881,6569566,,0,2020-01-08 14:51:41.924,2020-01-07 15:00:00.492,60,701435,181,8614.03,469.88446,991ca105-64de-4a2f-ac75-fb51609d9fb9.extra_data.json,2lBdpDiteS,17831,com.sec.android.app.shealth,6551735,29400000,991ca105-64de-4a2f-ac75-fb51609d9fb9,1578441600000,
11170,6681646,,0,2019-12-18 14:16:05.866,2019-12-17 15:00:00.785,60,3813540,185,8884.86,465.2343,fbb423e9-d81f-451f-86dd-e2e023b26979.extra_data.json,2lBdpDiteS,13264,com.sec.android.app.shealth,6668382,20640000,fbb423e9-d81f-451f-86dd-e2e023b26979,1576627200000,
1248,773701,,0,2019-11-25 14:27:03.879,2019-11-24 15:00:01.764,60,120000,20,1018.47,53.349987,a1d50fb2-58c4-4f89-9b6c-dbbe0ef98c0c.extra_data.json,2lBdpDiteS,4800,com.sec.android.app.shealth,768901,34980000,a1d50fb2-58c4-4f89-9b6c-dbbe0ef98c0c,1574640000000,
7334,4543537,,0,2019-12-24 13:30:48.039,2019-12-23 15:00:00.444,60,420000,125,5869.591,320.8499,2779e483-4ee1-49ac-a56a-c36fec8fa61c.extra_data.json,2lBdpDiteS,30363,com.sec.android.app.shealth,4513174,28080000,2779e483-4ee1-49ac-a56a-c36fec8fa61c,1577145600000,
5933,3668420,,0,2019-10-06 14:54:24.569,2019-10-05 15:00:01.874,60,669129,101,4611.9897,201.3345,f2bc6c60-9f05-4b6d-baee-4c7162bd6515.extra_data.json,2lBdpDiteS,2800,com.sec.android.app.shealth,3665620,27900000,f2bc6c60-9f05-4b6d-baee-4c7162bd6515,1570320000000,
10239,5909355,,0,2019-12-20 12:47:25.003,2019-12-19 15:00:00.937,60,1779978,163,8149.8467,425.91055,8d985d54-278d-4b50-a9f8-834a6410df27.extra_data.json,2lBdpDiteS,12822,com.sec.android.app.shealth,5896533,25560000,8d985d54-278d-4b50-a9f8-834a6410df27,1576800000000,
15573,9233202,,0,2019-12-22 12:59:25.704,2019-12-21 15:00:00.384,60,3309682,255,12195.991,645.91864,a69d55b5-8b78-4aeb-81db-dd366e5faecd.extra_data.json,2lBdpDiteS,3600,com.sec.android.app.shealth,9229602,42300000,a69d55b5-8b78-4aeb-81db-dd366e5faecd,1576972800000,
9375,5785635,,0,2020-01-14 12:57:10.577,2020-01-13 15:00:00.746,60,651737,160,7206.668,404.70926,6e7b72d7-74dc-4102-be91-68a25f3ac060.extra_data.json,2lBdpDiteS,9926,com.sec.android.app.shealth,5775709,22500000,6e7b72d7-74dc-4102-be91-68a25f3ac060,1578960000000,
895,527477,,0,2019-12-01 08:48:18.327,2019-11-30 15:00:00.606,60,180000,13,707.08,36.170002,f20f174d-69b0-41fc-b166-b1b224b1e431.extra_data.json,2lBdpDiteS,0,com.sec.android.app.shealth,527477,33960000,f20f174d-69b0-41fc-b166-b1b224b1e431,1575158400000,
7810,4822998,,0,2019-10-12 12:50:15.006,2019-10-11 15:00:00.480,60,300000,133,6153.612,323.7599,bc8acbc9-5503-487b-9ea7-77617cc81031.extra_data.json,2lBdpDiteS,17665,com.sec.android.app.shealth,4805333,24000000,bc8acbc9-5503-487b-9ea7-77617cc81031,1570838400000,
10562,6525632,,0,2019-12-30 15:00:01.975,2019-12-29 15:00:00.252,60,712600,180,8765.886,482.31256,12509692-85aa-49a0-91f9-c26be80cf4a7.extra_data.json,2lBdpDiteS,144231,com.sec.android.app.shealth,6381401,22560000,12509692-85aa-49a0-91f9-c26be80cf4a7,1577664000000,
4711,2824575,,0,2019-12-28 13:11:11.615,2019-12-27 15:00:00.415,60,360000,76,3815.0,210.04,e7def191-04a9-4afb-a9dc-b992c7d6e02e.extra_data.json,2lBdpDiteS,46562,com.sec.android.app.shealth,2778013,27120000,e7def191-04a9-4afb-a9dc-b992c7d6e02e,1577491200000,
7589,4797246,,0,2020-01-20 11:53:16.351,2020-01-19 15:00:01.598,60,721229,131,5923.2256,314.34866,06c5637c-37e2-4c03-a893-e6a996fcedfe.extra_data.json,2lBdpDiteS,10253,com.sec.android.app.shealth,4786993,27120000,06c5637c-37e2-4c03-a893-e6a996fcedfe,1579478400000,
1338,823061,,0,2019-12-26 15:00:00.303,2019-12-25 15:00:00.334,60,120000,21,1028.8596,44.87999,cd3d2004-49eb-4204-beab-67e47d44c08d.extra_data.json,2lBdpDiteS,800,com.sec.android.app.shealth,822261,35340000,cd3d2004-49eb-4204-beab-67e47d44c08d,1577318400000,
6459,3949000,,0,2019-12-07 09:48:31.826,2019-12-06 15:00:00.409,60,1260677,108,5145.2144,275.17587,686ac24f-8b3b-4f25-9d95-430a8c834cef.extra_data.json,2lBdpDiteS,9096,com.sec.android.app.shealth,3939904,29940000,686ac24f-8b3b-4f25-9d95-430a8c834cef,1575676800000,
6223,3754354,,0,2020-01-03 14:44:52.924,2020-01-02 15:00:00.505,60,678792,103,4968.291,254.9717,33600ce9-272f-41d4-858d-acebe9524171.extra_data.json,2lBdpDiteS,6967,com.sec.android.app.shealth,3747387,36780000,33600ce9-272f-41d4-858d-acebe9524171,1578009600000,
4520,2903436,,0,2020-01-26 15:00:01.907,2020-01-25 15:00:00.892,60,1621509,80,3620.9824,186.03217,d42f9cf5-21d8-4eec-9a3f-a060d5ac60f8.extra_data.json,2lBdpDiteS,3200,com.sec.android.app.shealth,2900236,30840000,d42f9cf5-21d8-4eec-9a3f-a060d5ac60f8,1579996800000,
4683,2875034,,0,2019-10-18 12:57:14.706,2019-10-17 15:00:00.562,60,360000,78,3651.6995,197.44998,cb6aa7c3-ba44-4d74-ad59-5dd625fe8ad6.extra_data.json,2lBdpDiteS,19600,com.sec.android.app.shealth,2855434,23820000,cb6aa7c3-ba44-4d74-ad59-5dd625fe8ad6,1571356800000,
1034,608257,,0,2019-12-13 15:11:29.103,2019-12-12 15:00:00.686,60,180000,16,822.81024,41.97999,5bd4019b-c469-42aa-a93a-1613efaa0ba0.extra_data.json,2lBdpDiteS,800,com.sec.android.app.shealth,607457,28320000,5bd4019b-c469-42aa-a93a-1613efaa0ba0,1576195200000,
9675,5559557,,0,2020-01-05 10:29:33.972,2020-01-04 15:00:01.557,60,1720000,153,7561.1943,389.27042,e9da10e7-37ea-4bdb-9893-8aa929139f6d.extra_data.json,2lBdpDiteS,0,com.sec.android.app.shealth,5559557,34440000,e9da10e7-37ea-4bdb-9893-8aa929139f6d,1578182400000,
5976,3717119,,0,2020-01-01 14:57:48.483,2019-12-31 15:00:00.333,60,420000,101,4579.8086,269.10986,9840a2f3-3008-4013-9157-d144bbf4c9c7.extra_data.json,2lBdpDiteS,6179,com.sec.android.app.shealth,3710940,33480000,9840a2f3-3008-4013-9157-d144bbf4c9c7,1577836800000,
4225,2560132,,0,2020-01-09 12:58:31.902,2020-01-08 15:00:00.424,60,705948,70,3414.3923,176.6755,f25a6793-0e1e-4dd0-8c33-d430bff7a275.extra_data.json,2lBdpDiteS,3900,com.sec.android.app.shealth,2556232,33300000,f25a6793-0e1e-4dd0-8c33-d430bff7a275,1578528000000,
3461,2227880,,0,2020-02-01 15:00:00.777,2020-01-31 15:00:00.323,60,973282,61,2800.6228,143.388,e42f3d25-14d9-4e2c-9766-5ea434b1d432.extra_data.json,2lBdpDiteS,1801,com.sec.android.app.shealth,2226079,32280000,e42f3d25-14d9-4e2c-9766-5ea434b1d432,1580515200000,
5706,3582963,,0,2019-10-24 13:29:01.631,2019-10-23 15:00:00.699,60,240000,98,4483.18,246.94997,b346861a-0a72-460e-893e-2c804e0c8b07.extra_data.json,2lBdpDiteS,9200,com.sec.android.app.shealth,3573763,21300000,b346861a-0a72-460e-893e-2c804e0c8b07,1571875200000,
4228,2622380,,0,2020-01-11 15:00:00.436,2020-01-10 15:00:01.053,60,789759,71,3430.17,173.65247,9bcf0875-a7eb-4a3d-95ba-f9114d28f83e.extra_data.json,2lBdpDiteS,1600,com.sec.android.app.shealth,2620780,30180000,9bcf0875-a7eb-4a3d-95ba-f9114d28f83e,1578700800000,
6971,4157604,,0,2020-01-07 15:00:00.823,2020-01-06 15:00:01.060,60,735247,115,5488.7656,297.76242,c2bc3c46-75e6-48fd-8acf-325c9cd71c92.extra_data.json,2lBdpDiteS,12390,com.sec.android.app.shealth,4145214,24540000,c2bc3c46-75e6-48fd-8acf-325c9cd71c92,1578355200000,
4106,2509808,,0,2020-01-15 14:13:52.243,2020-01-14 15:00:00.684,60,755798,68,3284.9966,175.66434,439f7636-7e86-4d00-8258-d2412f91c599.extra_data.json,2lBdpDiteS,6000,com.sec.android.app.shealth,2503808,28140000,439f7636-7e86-4d00-8258-d2412f91c599,1579046400000,
6152,3787086,,0,2019-12-19 11:27:58.862,2019-12-18 15:00:00.600,60,875871,105,4956.0337,256.89395,eea61f21-db5e-46da-8317-5bda2da8d07a.extra_data.json,2lBdpDiteS,2000,com.sec.android.app.shealth,3785086,40860000,eea61f21-db5e-46da-8317-5bda2da8d07a,1576713600000,
11860,7449118,,0,2020-02-07 13:57:57.631,2020-02-06 15:00:00.870,60,718672,206,9497.12,494.27005,b09eed78-6f91-4dc3-ab7e-028081f8ea13.extra_data.json,2lBdpDiteS,188929,com.sec.android.app.shealth,7260189,22380000,b09eed78-6f91-4dc3-ab7e-028081f8ea13,1581033600000,
6373,3918362,,0,2019-10-30 13:07:26.443,2019-10-29 15:00:00.505,60,300000,108,4857.48,244.6099,130d377e-7f89-46da-8f93-7340dfbe0e31.extra_data.json,2lBdpDiteS,609,com.sec.android.app.shealth,3917753,25020000,130d377e-7f89-46da-8f93-7340dfbe0e31,1572393600000,
9752,6123327,,0,2020-01-21 14:01:28.275,2020-01-20 15:00:00.906,60,780000,168,7569.1567,407.34003,7c97fd8d-8cc5-46a7-8744-58f1cc7a136a.extra_data.json,2lBdpDiteS,35779,com.sec.android.app.shealth,6087548,27540000,7c97fd8d-8cc5-46a7-8744-58f1cc7a136a,1579564800000,
8694,5228059,,0,2020-01-13 10:56:33.122,2020-01-12 15:00:01.360,60,480000,143,7010.002,358.96002,bf4b179d-1a17-4866-a7b8-e714aef39ad0.extra_data.json,2lBdpDiteS,15981,com.sec.android.app.shealth,5212078,28560000,bf4b179d-1a17-4866-a7b8-e714aef39ad0,1578873600000,
8530,5277444,,0,2020-02-13 15:00:00.408,2020-02-12 15:00:01.079,60,1149304,145,6773.2524,357.30313,430f5e85-f2fd-4fcf-baf5-5acaced82aae.extra_data.json,2lBdpDiteS,19922,com.sec.android.app.shealth,5257522,25920000,430f5e85-f2fd-4fcf-baf5-5acaced82aae,1581552000000,
4591,2709344,,0,2020-01-17 14:55:13.854,2020-01-16 15:00:00.883,60,540000,75,3671.3508,188.53993,e36dc1af-80be-4469-8c54-5b343feb3987.extra_data.json,2lBdpDiteS,7050,com.sec.android.app.shealth,2702294,28320000,e36dc1af-80be-4469-8c54-5b343feb3987,1579219200000,
289,192763,,0,2019-12-25 14:47:51.110,2019-12-24 15:00:00.911,60,21344,5,229.07002,11.809999,75ecfc39-5933-4db8-9f54-c2e565ec67ba.extra_data.json,2lBdpDiteS,0,com.sec.android.app.shealth,192763,37680000,75ecfc39-5933-4db8-9f54-c2e565ec67ba,1577232000000,
4948,3061610,,0,2020-01-19 14:26:08.338,2020-01-18 15:15:20.196,60,786448,83,3748.6287,185.25102,558cd3ab-dc39-4c56-a723-d0414d5b4299.extra_data.json,2lBdpDiteS,9951,com.sec.android.app.shealth,3051659,29880000,558cd3ab-dc39-4c56-a723-d0414d5b4299,1579392000000,
6688,3935061,,0,2020-01-27 11:38:32.511,2020-01-26 15:00:01.558,60,540000,108,5348.9497,270.30002,2451642c-80be-4a17-a8ba-373a65755b60.extra_data.json,2lBdpDiteS,63574,com.sec.android.app.shealth,3871487,31380000,2451642c-80be-4a17-a8ba-373a65755b60,1580083200000,
8412,5148478,,0,2019-11-05 12:52:53.261,2019-11-04 15:00:00.297,60,480000,141,6446.48,292.96,bb8f60af-2799-429c-981b-4cbc97996c2b.extra_data.json,2lBdpDiteS,27532,com.sec.android.app.shealth,5120946,25800000,bb8f60af-2799-429c-981b-4cbc97996c2b,1572912000000,
8487,5130391,,0,2020-01-23 21:29:15.828,2020-01-22 15:00:10.315,60,540000,141,6634.779,366.02014,fdc47dab-ab0e-42df-a1b6-15ecfab27823.extra_data.json,2lBdpDiteS,29377,com.sec.android.app.shealth,5101014,27240000,fdc47dab-ab0e-42df-a1b6-15ecfab27823,1579737600000,
7254,4467869,,0,2019-12-31 14:28:50.511,2019-12-30 15:00:01.574,60,420000,121,5800.1914,316.13004,5a5c4bb3-0a24-4a72-bc10-89f4fbcdc67a.extra_data.json,2lBdpDiteS,29752,com.sec.android.app.shealth,4438117,21960000,5a5c4bb3-0a24-4a72-bc10-89f4fbcdc67a,1577750400000,
6789,4243827,,0,2020-02-19 14:07:25.489,2020-02-18 15:00:00.371,60,976401,116,5231.104,278.50034,96a46241-1ee9-42c5-be75-2eca5c17ebe3.extra_data.json,2lBdpDiteS,36921,com.sec.android.app.shealth,4206906,27360000,96a46241-1ee9-42c5-be75-2eca5c17ebe3,1582070400000,
8480,5258097,,0,2020-02-02 15:00:00.989,2020-02-01 15:00:00.488,60,420000,145,6601.3916,371.0599,da2b7c39-d5b0-4aa0-a45c-03dc8bfc8ce6.extra_data.json,2lBdpDiteS,23816,com.sec.android.app.shealth,5234281,16140000,da2b7c39-d5b0-4aa0-a45c-03dc8bfc8ce6,1580601600000,
794,529064,,0,2020-01-25 14:22:37.511,2020-01-24 15:00:01.221,60,41354,13,637.04,34.870003,24e3d906-0903-4743-be6c-c2dc0e06cbbb.extra_data.json,2lBdpDiteS,800,com.sec.android.app.shealth,528264,40560000,24e3d906-0903-4743-be6c-c2dc0e06cbbb,1579910400000,
